profile,shop,item_url,shop_url,price,flag,item_id
耐克男鞋2017春季新款AIR FORCE 1空军一号运动缓震复刻鞋休闲鞋845052 2017年新款845052-100 41,考利运动专营店,https://item.jd.com/11189169584.html,//mall.jd.com/index-38630.html,775.00,,11189169584
Nike耐克女子休闲鞋运动鞋 844931-601 35.5,宝夏运动专营店,https://item.jd.com/11889778897.html,//mall.jd.com/index-31218.html,519.00,,11889778897
耐克 Air Jordan Hydro XIII RETRO AJ13 乔13运动拖鞋 684915-100白色 42.5,威乐运动专营店,https://item.jd.com/12078359954.html,//boles.jd.com,369.00,,12078359954
耐克男鞋 2017夏季新款ZOOM气垫缓震运动鞋透气舒适低帮耐磨跑步鞋898466 DF 831352-001/17新款 ZOOM 41,天马运动专营店,https://item.jd.com/12282014679.html,//xyyzsg.jd.com,689.00,,12282014679
Nike耐克男鞋新款运动鞋Air max网面气垫缓震运动跑步鞋852461-008/005 852461-005 42.5,滔搏体育运动专营店,https://item.jd.com/11252948979.html,//mall.jd.com/index-20208.html,579.00,,11252948979
耐克Nike2017新款男鞋跑步鞋运动鞋跑步819300-406 819300-001深灰+白+黑 42,微能量运动旗舰店,https://item.jd.com/12377500348.html,//weinengliangyd.jd.com,349.00,,12377500348
耐克NIKE女子休闲鞋 NIKE ROSHE ONE 休闲鞋511882-803 亮橘橙/鲜红橙-白US7码38码,Nike耐克京东自营专区,https://item.jd.com/4248318.html,//mall.jd.com/index-1000001927.html,498.00,JD自营,4248318
耐克NIKE 女子休闲鞋 AIR FORCE 1 FLYKNIT LOW 气垫 篮球鞋 运动鞋 820256-103白色37.5码,Nike耐克京东自营专区,https://item.jd.com/4906372.html,//mall.jd.com/index-1000001927.html,1098.00,JD自营,4906372
NIKE耐克 男鞋跑步鞋低帮运动鞋跑步833411-010 833411-010黑色+白色 42,体客运动旗舰店,https://item.jd.com/10541748038.html,//tikeyd.jd.com,349.00,,10541748038
NIKE耐克男鞋2017夏季新款AIR MAX 气垫休闲鞋华夫板鞋运动跑步鞋 833260 833260-010 41,金腾运动专营店,https://item.jd.com/10292093459.html,//jintengyd.jd.com,469.00,,10292093459
Nike耐克男鞋2017夏新款低帮复刻板鞋运动鞋时尚休闲透气跑步鞋812654-011 812654-011 40.5/255,清鸿叶运动专营店,https://item.jd.com/11138527992.html,//qhyyd.jd.com,419.00,,11138527992
耐克NIKE男鞋跑步鞋 秋季新款 AIR MAX全掌气垫男跑鞋-806771-408 806771-411 42.5,云聚运动专营店,https://item.jd.com/11533533268.html,//iyunju.jd.com,899.00,,11533533268
NIKE耐克女鞋 TANJUN SE 女子复刻休闲鞋 经典黑白奥利奥运动鞋 844908 812655-011 黑/白（2017新款） 38,宜动旗舰店,https://item.jd.com/10134047335.html,//ydsport.jd.com,425.00,,10134047335
耐克男鞋2017春季新款NIKE ZOOM V12气垫缓震运动休闲跑步鞋863762 863762-401 42,卡飞诺运动专营店,https://item.jd.com/12365823410.html,//mall.jd.com/index-607372.html,729.00,,12365823410
耐克 NIKE 女鞋运动鞋 WMNS KAISHI 2.0 黑武士女子休闲鞋 844898-003 黑色 38码/7,Nike耐克京东自营专区,https://item.jd.com/4086349.html,//mall.jd.com/index-1000001927.html,,JD自营,4086349
【京东超市】耐克（NIKE）跑步鞋 DYNAMO FREE 幼童运动童鞋 343738-618 大学红/金属金 US3Y码35码,Nike耐克京东自营专区,https://item.jd.com/3383439.html,//mall.jd.com/index-1000001927.html,,JD自营,3383439
耐克 NIKE 男子跑步鞋 LUNARTEMPO 2 运动鞋 818097-016 亮橘  US9码42.5码,Nike耐克京东自营专区,https://item.jd.com/3200685.html,//mall.jd.com/index-1000001927.html,868.00,JD自营,3200685
耐克 NIKE 女子休闲鞋 NIKE W AIR HUARACHE RUN ULTRA 运动鞋 819151-100 白黑 US6/36.5码,Nike耐克京东自营专区,https://item.jd.com/3981310.html,//mall.jd.com/index-1000001927.html,848.00,JD自营,3981310
NIKE耐克男鞋 慢跑鞋 2017夏季新款运动鞋轻质休闲缓震透气舒适跑步鞋 DF 898466-001/17夏新款 41/260,幸运叶子旗舰店,https://item.jd.com/1643604704.html,//xyyz.jd.com,579.00,,1643604704
耐克 NIKE 男子跑步鞋 NIKE FLYKNIT LUNAR3 运动鞋 698181-405 蓝黑 US8.5/42码,Nike耐克京东自营专区,https://item.jd.com/3550041.html,//mall.jd.com/index-1000001927.html,1298.00,JD自营,3550041
NIKE耐克 男子NIKE ZOOM SPAN跑步鞋852437 852437-002+黑 43,滔搏运动官方旗舰店,https://item.jd.com/10822962488.html,//topsports.jd.com,559.00,,10822962488
耐克NIKE男子新款KAISHI2.0网面透气休闲跑步鞋844838HZ CS ZB 833411-001 40.5,沈斯克运动专营店,https://item.jd.com/11197264181.html,//shensike.jd.com,369.00,,11197264181
Nike耐克男鞋 2017夏新款运动鞋ARRO低帮复刻板鞋休闲鞋902813-001 DF 833411-010/17夏新款 43/275,清鸿叶运动专营店,https://item.jd.com/10115860498.html,//qhyyd.jd.com,429.00,,10115860498
耐克NIKE AIR MAX SEQUENT 2 女子气垫跑步鞋 运动休闲 852465-600 冲床红/黑37.5,Nike耐克京东自营专区,https://item.jd.com/4716546.html,//mall.jd.com/index-1000001927.html,,JD自营,4716546
耐克男鞋2017夏新款AIR MAX气垫运动鞋跑步鞋复刻休闲鞋833260-010 833260-881 40,考利运动专营店,https://item.jd.com/11189517838.html,//mall.jd.com/index-38630.html,,,11189517838
耐克NIKE AIR MAX90气垫运动鞋休闲跑步鞋男鞋 749688-600 夜褐红/白/行动红42,Nike耐克京东自营专区,https://item.jd.com/3631287.html,//mall.jd.com/index-1000001927.html,698.00,JD自营,3631287
NIKE耐克 男鞋zoom系列跑步鞋减震运动鞋跑步831352-402 831352-001黑+白+冷灰+狼灰 42,微能量运动旗舰店,https://item.jd.com/11226955784.html,//weinengliangyd.jd.com,649.00,,11226955784
耐克男鞋 2017夏新款AIR MAX气垫运动鞋跑步鞋复刻休闲鞋833260-010 夏季新款833260-010 40.5-7.5,联合尚品运动专营店,https://item.jd.com/10268557098.html,//mall.jd.com/index-22911.html,569.00,,10268557098
NIKE耐克男鞋 2017夏新款AIR MAX全掌气垫运动跑步鞋849559-001 DF 849559-001/17新款 42.5,天马运动专营店,https://item.jd.com/11266507652.html,//xyyzsg.jd.com,1159.00,,11266507652
耐克女跑步鞋2017春季新款AIRMAX全掌缓震气垫运动鞋805942-603/501 805942-603 38.5,法雅体育官方旗舰店,https://item.jd.com/11117794012.html,//mall.jd.com/index-92097.html,749.00,,11117794012
Nike Cortez Basic Leather 耐克男子运动休闲鞋 阿甘鞋 经典款 819719-100 42.5,SNEAKERHEAD官方旗舰店,https://item.jd.com/10121270134.html,//sneakerhead.jd.com,,,10121270134
NIKE耐克女鞋 女子AIR ZOOM STRUCT透气运动鞋跑步鞋耐克官方旗舰店-MT 831356-001/2017夏季款 38.5/7.5,晨墨运动专营店,https://item.jd.com/11770477789.html,//chenmo.jd.com,688.00,,11770477789
NIKE 耐克 MAX SEQUENT 气垫鞋 男鞋 719912 黑/赤铁矿黑/狼灰/白 42,潮帮运动户外专营店,https://item.jd.com/10314429411.html,//wlzyd.jd.com,499.00,,10314429411
耐克男鞋2017夏新款运动休闲轻便减震透气跑步鞋812654-005 812654-011 812654-011黑色 44,羽怿运动专营店,https://item.jd.com/11956283013.html,//y1sports.jd.com,435.00,,11956283013
Nike耐克男鞋AIR ZOOM PEGASUS 33跑步鞋831352-001-402 831352-402 42,风尚运动专营店,https://item.jd.com/1779038181.html,//fengshangyd.jd.com,589.00,,1779038181
Nike Air Max Thea 耐克女鞋 轻便气垫跑步慢跑鞋 透气休闲运动鞋 599409-104 38,,https://item.jd.com/1984537835.html,,.00,,1984537835
NIKE耐克女鞋运动鞋FLEX TRAINER 5轻质舒适耐磨跑步鞋724858-008 黑色724858-013 38,君悦运动专营店,https://item.jd.com/11473317240.html,//junyueyd.jd.com,449.00,,11473317240
Nike耐克2016新款LUNARTEMPO 2男子跑步鞋 818097-100 红/黑818097-016 41,极速运动专营店,https://item.jd.com/10644174573.html,//hudong.jd.com,626.00,,10644174573
Nike耐克 ROSHE TWO 女子运动休闲鞋 跑步鞋 844931-002 37.5/6.5,喜悦运动,https://item.jd.com/12480922011.html,//xiyueyonex.jd.com,454.00,,12480922011
Nike耐克男鞋2017春季新款AIR ZOOM运动鞋气垫休闲跑步鞋852437-006 AIR ZOOM跑鞋852437-006 42,热点体育旗舰店,https://item.jd.com/11166521459.html,//redian.jd.com,738.00,,11166521459
耐克女鞋 2017Air Huarache Ultra华莱士三代运动休闲跑步鞋819151 819151-602 37.5,清鸿叶运动专营店,https://item.jd.com/12690690573.html,//qhyyd.jd.com,639.00,,12690690573
NIKE耐克男鞋2017夏季新款AIR ZOOM气垫运动鞋透气跑步鞋831352-001 AIR ZOOM气垫缓震831352-001 40.5-7.5,热点体育旗舰店,https://item.jd.com/10544047001.html,//redian.jd.com,598.00,,10544047001
耐克NIKE男鞋Flyknit飞线Zoom Air运动鞋跑步鞋526628-011-401 黑白配色526628-011 44,热点体育旗舰店,https://item.jd.com/10397042277.html,//redian.jd.com,1359.00,,10397042277
耐克NIKE男鞋 男子AIR MAX全掌气垫透气缓震运动鞋跑步鞋 805941 805941灰色/蓝/白/黑 41/8,乐麦悦购旗舰店,https://item.jd.com/10436165370.html,//lemaiyuegou.jd.com,729.00,,10436165370
,,https://item.jd.com/1985980827.html,,,,1985980827
耐克Nike童鞋夏季新款青少年网面透气轻便运动休闲鞋 705485-404 C 705485-404 5Y/37.5码,爱淘运动专营店,https://item.jd.com/12673360118.html,//aitao.jd.com,299.00,,12673360118
NIKE耐克男鞋 2017夏季气垫低帮透气轻便休闲运动跑步鞋902807ZB队红白黑 902807-001 40,瑞动运动专营店,https://item.jd.com/12419467716.html,//mall.jd.com/index-602487.html,409.00,,12419467716
Nike耐克男鞋 2017夏新款透气网面舒适运动鞋休闲耐磨低帮缓震跑步鞋819300 DF 812654-011/2017新款 43/9.5,天马运动专营店,https://item.jd.com/1333049767.html,//xyyzsg.jd.com,419.00,,1333049767
【正品包邮】NIKE/耐克 FREE RN网面休闲运动鞋跑步鞋男鞋831508 001 黑色 41(260),,https://item.jd.com/1979368024.html,,.00,,1979368024
耐克Nike跑步鞋男子新款轻便透气运动跑鞋 830369 C 830369-001 40,爱淘运动专营店,https://item.jd.com/12137931248.html,//aitao.jd.com,569.00,,12137931248
耐克女鞋 2017夏季新款AIR ZOOM 33缓震透气运动鞋轻便跑步鞋831356 DF 831356-007/17夏新款 38/240,幸运叶子旗舰店,https://item.jd.com/12078019173.html,//xyyz.jd.com,674.00,,12078019173
耐克Nike2017新款男鞋休闲鞋运动鞋运动休闲875797-001 875797-001黑+煤黑+白 40,名鞋库运动旗舰店,https://item.jd.com/11247510979.html,//mxk.jd.com,799.00,,11247510979
幸运叶子耐克男鞋 2017新款Sock Dart 运动袜子鞋低帮休闲板鞋819686 DF 819686-005 42.5/270,江苏叶子运动专营店,https://item.jd.com/11889426513.html,//xyyzjs.jd.com,649.00,,11889426513
耐克NIKE 女鞋 休闲鞋 TANJUN SLIP 跑步鞋 902866-002黑色36.5码,Nike耐克京东自营专区,https://item.jd.com/4577064.html,//mall.jd.com/index-1000001927.html,,JD自营,4577064
耐克Nike女鞋 2017春季新款时尚舒适运动鞋透气跑步鞋复刻休闲鞋板鞋828403 DF 844888-100/17春季新款 37.5(235),幸运叶子旗舰店,https://item.jd.com/1636676518.html,//xyyz.jd.com,,,1636676518
耐克男鞋2017春季新款透气网面运动鞋跑步鞋轻便减震休闲鞋819300-009 2017年新款819300-001 40,考利运动专营店,https://item.jd.com/11202654466.html,//mall.jd.com/index-38630.html,385.00,,11202654466
nike耐克男鞋2017新款AIR MAX 90 气垫透气运动休闲板鞋876005-300 拼色845039-006 43,文石运动专营店,https://item.jd.com/10620943936.html,//wenshiyd.jd.com,749.00,,10620943936
耐克女鞋 2017夏新款AIR MAX休闲运动轻质舒适跑步鞋881106-002 DF 881106-002 38,幸运叶子旗舰店,https://item.jd.com/12137215903.html,//xyyz.jd.com,669.00,,12137215903
耐克Nike男鞋跑步鞋运动鞋登月跑步818097-002 冬818097-002黑+白+煤黑 45,SKOMART运动旗舰店,https://item.jd.com/11225244372.html,//mxkadidas.jd.com,569.00,,11225244372
Nike耐克男鞋2017新款TANJUN经典高帮运动休闲鞋812654-011 X 网面/经典黑 812654-011 43,型尚网运动专营店,https://item.jd.com/10537490658.html,//xingshang.jd.com,399.00,,10537490658
耐克男鞋2017夏季新款AIR HUARACHE ULTRA华莱士运动跑步鞋819685- 2017新款819685-010 44.5,恺琪运动专营店,https://item.jd.com/10472651710.html,//kqsport.jd.com,719.00,,10472651710
耐克NIKE 男女跑步鞋 NIKE FLYKNIT RACER 情侣阴阳黑白飞线编织跑步运动鞋 526628-011 黑/白 US5码37.5码,Nike耐克京东自营专区,https://item.jd.com/4380798.html,//mall.jd.com/index-1000001927.html,1198.00,JD自营,4380798
幸运叶子耐克Nike男鞋2017新款运动鞋低帮休闲鞋板鞋 857935-001 344082-030/17新款 42,江苏叶子运动专营店,https://item.jd.com/1368237671.html,//xyyzjs.jd.com,449.00,,1368237671
耐克Nike男鞋女鞋新款AIR MAX跑步鞋运动鞋537383-016 616723- 红色616723-602 40,热点百货商行专营店,https://item.jd.com/10159146044.html,//mall.jd.com/index-107680.html,629.00,,10159146044
耐克NIKE女鞋2016春季新款运动生活耐磨缓震气垫高帮休闲鞋819809-100 819809-100 39,法雅体育官方旗舰店,https://item.jd.com/10073861382.html,//mall.jd.com/index-92097.html,719.00,,10073861382
NIKE耐克男鞋女鞋情侣款SOCK DART低帮运动休闲鞋 819686005 819686005男 41,胜道生活旗舰店,https://item.jd.com/12097635476.html,//shengdaosh.jd.com,599.00,,12097635476
Nike耐克板鞋男鞋2017新款低帮复古运动透气轻便休闲鞋377812-044 377812-044 41,百朗运动专营店,https://item.jd.com/11616868416.html,//mall.jd.com/index-625778.html,362.00,,11616868416
Nike Court Borough Mid 耐克 男鞋 时尚中帮休闲板鞋 复古运动鞋 838938-001 41,,https://item.jd.com/1980016773.html,,.00,,1980016773
NIKE耐克2017春夏新款男鞋休闲鞋运动鞋902813-002 902813-100白+白 41,体客运动旗舰店,https://item.jd.com/11818262611.html,//tikeyd.jd.com,,,11818262611
Nike耐克 2017春季 女子 MAX MOTION 运动休闲鞋 844895-800 844895-800 37.5,杰之行运动专营店,https://item.jd.com/11260729084.html,//jzxyd.jd.com,429.00,,11260729084
耐克/NIKE DYNAMO FREE 男女童幼童小童 毛毛虫运动跑步鞋 舒适 轻便 343738-619橘黄 29.5码/18cm,威乐运动专营店,https://item.jd.com/11394166231.html,//boles.jd.com,,,11394166231
NIKE耐克 新款男鞋Air max跑步鞋减震运动鞋805941-410 TG 805941-410海岸蓝+粉蓝+星星蓝+白 42.5,名鞋库运动旗舰店,https://item.jd.com/10865713259.html,//mxk.jd.com,659.00,,10865713259
耐克NIKE女鞋17夏款AIR MAX运动跑步鞋806772-001 805942-301 蓝色805942-400 37.5-5Y-235mm,君悦运动专营店,https://item.jd.com/11473331507.html,//junyueyd.jd.com,754.00,,11473331507
耐克男鞋Nike2017春季新Air Force空军一号休闲鞋时尚板鞋718152-205 718152-018 43,皓洋潮汇运动专营店,https://item.jd.com/11284621338.html,//haoyang.jd.com,613.00,,11284621338
耐克女鞋 新款运动鞋低帮舒适印花帆布鞋休闲鞋板鞋 DF 724769-016 38,幸运叶子旗舰店,https://item.jd.com/10133873786.html,//xyyz.jd.com,259.00,,10133873786
NIKE耐克男鞋女鞋 2017夏季新款AIR MAX全掌气垫缓震运动休闲跑步鞋 DF 896495-100/女款 38/240,清鸿叶运动专营店,https://item.jd.com/11959934471.html,//qhyyd.jd.com,959.00,,11959934471
耐克NIKE CLASSIC CORTEZ LEATHER 阿甘鞋 男子休闲运动鞋 749571-100  白色 40,宜动旗舰店,https://item.jd.com/12535059203.html,//ydsport.jd.com,,,12535059203
耐克女鞋 2017夏季新款华莱士时尚运动休闲鞋透气低帮耐磨板鞋833292-101 DF 833292-101/17夏季新款 38,天马运动专营店,https://item.jd.com/11236991252.html,//xyyzsg.jd.com,649.00,,11236991252
耐克NIKE男鞋春款阿甘经典运动鞋轻便皮质复刻鞋休闲鞋807480-164 白色807480-164 42.5,热点体育旗舰店,https://item.jd.com/11088426460.html,//redian.jd.com,549.00,,11088426460
Nike耐克男鞋2016春新款AIR MAX半掌气垫透气运动跑步鞋719912-009 719912-801 40,卡飞诺运动专营店,https://item.jd.com/12319474060.html,//mall.jd.com/index-607372.html,619.00,,12319474060
NIKE耐克男鞋17年新款运动鞋男透气跑步鞋852437 844838 2017年夏季新款844838-005 42,五新运动专营店,https://item.jd.com/11116695095.html,//wuxin.jd.com,439.00,,11116695095
NIKE耐克男鞋2017夏季新款男子赤足网面透气缓震跑步鞋 898457-001 898457-001 40,智凯运动专营店,https://item.jd.com/11620218920.html,//zksports.jd.com,579.00,,11620218920
NIKE/耐克男鞋空军一号 AF1纯白 男子低帮休闲运动板鞋 高帮合集 315122-111 白色低帮 42.5,长沙道勤运动,https://item.jd.com/1059407311.html,//mall.jd.com/index-44915.html,729.00,,1059407311
Nike耐克女鞋跑步运动鞋 843883-010 SP 38,宝夏运动专营店,https://item.jd.com/12141983277.html,//mall.jd.com/index-31218.html,512.00,,12141983277
Nike Air Max LTD 3 耐克男子低帮气垫跑鞋 运动休闲鞋 687977 687977-020 41,,https://item.jd.com/1950177544.html,,890.00,,1950177544
耐克女鞋2017夏季新款低帮缓震运动休闲鞋板鞋881109-001-100-101-002 881109-101 38,博飞运动专营店,https://item.jd.com/12294166063.html,//mall.jd.com/index-649487.html,1199.00,,12294166063
耐克女鞋 2017夏季新款运动耐磨舒适休闲鞋缓震透气低帮跑步鞋831356-603 DF 844931-002/17夏季新款 36,天马运动专营店,https://item.jd.com/11960453706.html,//xyyzsg.jd.com,489.00,,11960453706
NIKE耐克男鞋 2017夏季新款ARROWZ运动鞋舒适耐磨透气休闲鞋902813 902813-002 42.5,幸运叶子旗舰店,https://item.jd.com/11573082938.html,//xyyz.jd.com,459.00,,11573082938
Nike耐克男鞋夏季2017夏季款air max气垫休闲鞋跑步鞋户外运动鞋718895 705149-604 夜褐红/健身房红-黑-白 42,卓创运动专营店,https://item.jd.com/11281874666.html,//zhuochuang.jd.com,529.00,,11281874666
耐克男鞋 2017春新款AIR ZOOM气垫运动鞋透气缓震舒适低帮跑步鞋898466 DF 831352-400/16款 44,天马运动专营店,https://item.jd.com/10409139325.html,//xyyzsg.jd.com,498.00,,10409139325
耐克女鞋 2017春季新款AIR MAX 90气垫缓震休闲鞋透气运动跑步鞋869950 869950-001 38.5,风驰运动专营店,https://item.jd.com/10548865005.html,//fengchiyundong.jd.com,599.00,,10548865005
耐克NIKE男鞋跑步鞋FLEX轻便缓震2017春季新款运动鞋898457 830369 898457-001 44,法雅体育官方旗舰店,https://item.jd.com/11565978416.html,//mall.jd.com/index-92097.html,489.00,,11565978416
耐克男鞋Nike2017夏季新款Vibenna气垫休闲运动透气跑步鞋866069-001 866069-400 40,皓洋潮汇运动专营店,https://item.jd.com/11289522839.html,//haoyang.jd.com,553.00,,11289522839
耐克男鞋Nike FLYKNIT MAX 男子全掌气垫跑步鞋 620469-103 41,烽火轮运动专营店,https://item.jd.com/11903206695.html,//fenghuolun.jd.com,,,11903206695
NIKE耐克2015秋季女子舒适生活运动休闲综合训练鞋 724858-601 724858-601 38,锐速运动专营店,https://item.jd.com/12653310930.html,//kryd.jd.com,299.00,,12653310930
耐克NIKE男子休闲鞋 NIKE AIR EPIC QS 休闲鞋 810171-600 红色 US9.5码43码,Nike耐克京东自营专区,https://item.jd.com/4133970.html,//mall.jd.com/index-1000001927.html,499.00,JD自营,4133970
耐克Nike休闲板鞋女子新款网面透气轻便复刻运动鞋 833801-400 C 833801-400 36.5,爱淘运动专营店,https://item.jd.com/10786765461.html,//aitao.jd.com,219.00,,10786765461
耐克NIKE男鞋 2017夏新款ROSHE ONE运动鞋跑步鞋511881-010-405 511881-405 42,君悦运动专营店,https://item.jd.com/11768479515.html,//junyueyd.jd.com,391.00,,11768479515
Nike耐克2016冬季新款ZOOM SPAN女子运动缓震跑步鞋852450-003 X 852450-007 38.5,极速运动专营店,https://item.jd.com/11893017325.html,//hudong.jd.com,554.00,,11893017325
Nike耐克男鞋 2017春新款运动鞋Air低帮复古板鞋休闲鞋876135-002 DF 876135-002 41/260,清鸿叶运动专营店,https://item.jd.com/11305269645.html,//qhyyd.jd.com,598.00,,11305269645
NIKE耐克女鞋冬款ROSHE TWO运动鞋轻便休闲跑步鞋844931-006 QC 844931-006 38.5,热点体育旗舰店,https://item.jd.com/11333573383.html,//redian.jd.com,389.00,,11333573383
,,https://item.jd.com/1971105622.html,,,,1971105622
全球购Nike 耐克女鞋 NIKE SOCK DART BR 女子运动休闲鞋 896446 白/白/冰川蓝 39,,https://item.jd.com/1985002761.html,,.00,,1985002761
耐克NIKE女鞋冬款AIR MAX气垫缓震运动鞋跑步鞋749866-001 蓝色719916-404 37.5-6.5,热点体育旗舰店,https://item.jd.com/10313339181.html,//redian.jd.com,789.00,,10313339181
耐克男鞋春秋款AIR FOOTSCAPE NM Hyper泼墨运动休闲鞋852629- 黑色852629-001 40.5,热点体育旗舰店,https://item.jd.com/11262336773.html,//redian.jd.com,899.00,,11262336773
耐克女鞋2017春新款AIR MAX全掌气垫运动鞋缓震透气跑步鞋852465-002 橙色805942-800 38.5/245,清鸿叶运动专营店,https://item.jd.com/10032359190.html,//qhyyd.jd.com,599.00,,10032359190
NIKE耐克男子休闲鞋运动鞋 833273-414 40,宝夏运动专营店,https://item.jd.com/10277891585.html,//mall.jd.com/index-31218.html,439.00,,10277891585
耐克男鞋 夏新款Air Max90气垫运动透气休闲跑步鞋833260 DF 852461-005 40,风驰运动专营店,https://item.jd.com/11224803806.html,//fengchiyundong.jd.com,656.00,,11224803806
耐克女鞋 LUNARGLIDE 8 SHIELD气垫运动鞋跑步鞋DF 849569-300 37.5,Nike耐克京东自营专区,https://item.jd.com/4265516.html,//mall.jd.com/index-1000001927.html,1068.00,JD自营,4265516
耐克男鞋2016冬季新款复古透气休闲板鞋运动鞋休闲鞋555305-003 灰白红555305-006 42.5,考利运动专营店,https://item.jd.com/11189189137.html,//mall.jd.com/index-38630.html,536.00,,11189189137
耐克运动鞋男鞋2017春季新款Roshe Two缓震轻便跑步鞋844656-004 2017夏季新款898457-001网面透气 40.5,热点体育旗舰店,https://item.jd.com/10540301220.html,//redian.jd.com,456.00,,10540301220
NIKE耐克2017春夏新款男鞋 跑步鞋运动鞋878670-406 TK 878670-400上等蓝+黑+银灰色 41,名鞋库运动旗舰店,https://item.jd.com/12036324910.html,//mxk.jd.com,899.00,,12036324910
Nike耐克2016春款AIR MAX男子气垫运动缓震跑步鞋 719912-009 宝蓝719912-406 41,极速运动专营店,https://item.jd.com/10114240163.html,//hudong.jd.com,611.00,,10114240163
Nike耐克女鞋 跑步鞋 2017夏新款网面运动鞋气垫缓震慢跑鞋878671-001 DF 833662-011/2017新款 36,茵特运动户外专营店,https://item.jd.com/12035040140.html,//mall.jd.com/index-662405.html,498.00,,12035040140
耐克女鞋2017春季新款Air Max气垫运动休闲缓震耐磨跑步鞋881106-002 黑色881106-002 38,热点运动户外专营店,https://item.jd.com/11217686326.html,//converserd.jd.com,629.00,,11217686326
全球购耐克（Nike） Free Trainer 3.0 男运动休闲跑鞋专柜 标准42.5/US9,,https://item.jd.com/1970885890.html,,1446.00,,1970885890
NIKE耐克2016秋新款DYNAMO FREE (TD)儿童毛毛虫童鞋343938 343738-415蓝白 中大童 2Y,麦客运动专营店,https://item.jd.com/10879252967.html,//maike.jd.com,429.00,,10879252967
NIKE耐克2017男鞋 Air Vibenna气垫休闲运动透气减震慢跑鞋866069ZB 866069-001 40,沈斯克运动专营店,https://item.jd.com/12553511629.html,//shensike.jd.com,419.00,,12553511629
耐克女鞋2017春季新款Air Max气垫鞋缓震耐磨跑步鞋852465-002 2017新款红色852465-600 38,恺琪运动专营店,https://item.jd.com/11121153396.html,//kqsport.jd.com,,,11121153396
NIKE耐克 2017年 春季 女子ULTRAFORCEMID空军一号休闲鞋 864025 864025-001 38,杰之行运动专营店,https://item.jd.com/11225151148.html,//jzxyd.jd.com,589.00,,11225151148
Nike耐克男鞋2017夏新款气垫复古运动鞋休闲跑步鞋749680-002 DF 749680-002/MAX 42/265,清鸿叶运动专营店,https://item.jd.com/11299979327.html,//qhyyd.jd.com,499.00,,11299979327
NIKE耐克男鞋2017春季新款AIR MAX全掌气垫缓震运动跑步鞋849559 849559-001 40,金腾运动专营店,https://item.jd.com/11236902754.html,//jintengyd.jd.com,1329.00,,11236902754
耐克男鞋2016夏季新款运动鞋低帮网面休闲鞋板鞋819810-001 煤黑白819810-001 41,恺琪运动专营店,https://item.jd.com/10332844762.html,//kqsport.jd.com,449.00,,10332844762
耐克NIKE男鞋2017春季新款ROSHE ONE轻便跑步休闲鞋511881-023 灰色511881-023 42.5,热点体育旗舰店,https://item.jd.com/11535552139.html,//redian.jd.com,398.00,,11535552139
